firm_id,firm_name,n_trials,first_approval_date,n_approvals
7840,Mingge LLC,3,NA,0
7841,Minghui Pharmaceutical Pty Ltd,4,NA,0
7843,"MingSight Pharmaceuticals, Inc",5,NA,0
7845,"Minimally Invasive Devices, Inc.",2,NA,0
7846,MiniStim LLC,1,NA,0
7847,MiNK Therapeutics,3,NA,0
7848,"Minna Levine, PhD",1,NA,0
7849,Minneamrita Therapeutics LLC,5,NA,0
7850,"Minnesota Eye Consultants, P.A.",2,NA,0
7851,Minnesota HealthSolutions,7,NA,0
7852,"Minnesota Medical Development, Inc.",1,NA,0
7853,Minnetronix,2,NA,0
7854,"MINO Labs, LLC",1,NA,0
7855,"Minoryx Therapeutics, S.L.",5,NA,0
7856,Minovia Therapeutics Ltd.,5,NA,0
7857,Minster Research Ltd,3,NA,0
7858,MINVASYS,4,NA,0
7859,MIP Brasil Indústria e Comércio de Produtos Farmacêuticos LTDA,1,NA,0
7860,Mir Arif Hussain,2,NA,0
7861,miR Scientific LLC,3,NA,0
7862,"Mirabilis Medica, Inc.",2,NA,0
7863,Miracor Medical SA,7,NA,0
7864,"miraDry, Inc.",1,NA,0
7865,"miRagen Therapeutics, Inc.",6,NA,0
7866,Mirai Medical,2,NA,0
7867,Miramar Labs,3,NA,0
7868,Mirati Therapeutics Inc.,49,NA,0
7869,Miravant Pharmaceuticals,1,NA,0
7870,Mirka Ltd,1,NA,0
7871,"Mirna Therapeutics, Inc.",2,NA,0
7872,Miromatrix Medical Inc.,5,NA,0
7873,"Mirum Pharmaceuticals, Inc.",30,2021-09-29,1
7874,Mirvie,1,NA,0
7875,MiRXES Pte Ltd,1,NA,0
7876,"MIS Implant Technologies, Ltd",4,NA,0
7877,Mission Pharmacal,3,2011-05-27,3
7878,Mithra Pharmaceuticals,2,NA,0
7879,Mitocholine Ltd,1,NA,0
7880,MitoImmune Therapeutics,3,NA,0
7881,Mitos Pharmaceuticals,2,NA,0
7882,Mitosynergy LLC,1,NA,0
7883,"Mitotech, SA",3,NA,0
7884,Mitovie Pharma Ltd,1,NA,0
7885,"Mitra RxDx, Inc.",1,NA,0
7886,"Mitralign, Inc.",4,NA,0
7887,Mitralix,4,NA,0
7888,Mitre Medical Corp.,2,NA,0
7889,Mitsubishi Tanabe Pharma Corporation,173,2017-05-05,6
7892,"Mitsui Chemicals, Inc.",1,NA,0
7893,Mitsukoshi Health and Welfare Foundation,1,NA,0
7894,"MIVI Neuroscience, Inc.",7,NA,0
7895,MiWEndo Solutions S.L.,2,NA,0
7896,"Mizkan Holdings Co., Ltd.",1,NA,0
7897,"MJN Neuroserveis, S.L",1,NA,0
7898,"ML Bio Solutions, Inc.",3,NA,0
7899,Mlinotest Zivilska Industrija d.d.,1,NA,0
7900,"MLM Biologics Inc.,",1,NA,0
7901,MMI Spa,1,NA,0
7902,MMJ Labs LLC,4,NA,0
7903,Moat Biotechnology Corporation,1,NA,0
7904,Moberg Pharma AB,12,2004-01-07,1
7906,"Mochida Pharmaceutical Company, Ltd.",12,NA,0
7907,MODAG GmbH,3,NA,0
7908,Mode Sensors AS,8,NA,0
7909,Modern Biosciences Ltd,4,NA,0
7910,"ModernaTX, Inc.",91,NA,0
7911,"OPKO Health, Inc.",48,NA,0
7912,Modra Pharmaceuticals,7,NA,0
7914,Modulated Imaging Inc.,4,NA,0
7915,Modus Therapeutics AB,3,NA,0
7916,Moe Medical Devices,3,NA,0
7917,Moebius Medical Ltd.,1,NA,0
7918,Moenie van der Kleyn,1,NA,0
7919,"Moerae Matrix, Inc.",1,NA,0
7920,mohamed bouchoucha,1,NA,0
7921,Moleac Pte Ltd.,7,NA,0
7922,"Molecular Biometrics, Inc.",1,NA,0
7924,Molecular Partners AG,14,NA,0
7925,Diabetes Care Center,21,NA,0
7926,Targeted Medical Pharma,24,2021-11-29,2
7927,"Molecular Templates, Inc.",10,NA,0
7929,Molecule X LLC,1,NA,0
7930,MolecuLight Inc.,10,NA,0
7932,"Moleculin Biotech, Inc.",7,NA,0
7933,Molecure S.A.,2,NA,0
7934,Molekule,2,NA,0
7935,Moletest Scotland Ltd,1,NA,0
7936,Molex Ventures LLC,1,NA,0
7937,Molnlycke Health Care AB,52,1976-09-17,3
7938,Mologen AG,5,NA,0
7939,Mologic Ltd,3,NA,0
7940,Momelan Technologies,2,NA,0
7941,"Momenta Pharmaceuticals, Inc.",10,NA,0
7942,Momentis Surgical,1,NA,0
7943,Momentum Data,12,NA,0
7945,Momotaro-Gene Inc.,3,NA,0
7946,Momtech Inc.,1,NA,0
7947,"Mondelēz International, Inc.",24,NA,0
7948,Monica Healthcare Ltd,3,NA,0
7949,Mónica Olivares Martín; PhD,1,NA,0
7950,Mononuclear Therapeutics Ltd.,1,NA,0
7951,Monopar Therapeutics,2,NA,0
7952,Monopteros Therapeutics Inc.,1,NA,0
7953,MonoSol Rx,2,NA,0
7954,"Monsanto Company, LLC",1,NA,0
7955,Monsea Ltd.,1,NA,0
7956,Monsoon Design Studio LLC,1,NA,0
7957,MonTa Biosciences ApS,1,NA,0
7958,"Monte Rosa Therapeutics, Inc",1,NA,0
7959,Monte Verde SA,1,NA,0
7960,Montefarmaco OTC SpA,4,NA,0
7961,Montera Health Texas LLC,1,NA,0
7962,Monteris Medical,8,NA,0
7963,Monument Therapeutics Limited,1,NA,0
7964,"Monyan Pharmaceutical (Shanghai) Co., Ltd.",1,NA,0
7965,"Moon (Guangzhou) Biotechnology Co., Ltd.",1,NA,0
7966,Moon Surgical,2,NA,0
7967,MoonLake Immunotherapeutics AG,2,NA,0
7968,MorePharma Corporation,1,NA,0
7969,"Morinaga Milk Industry Co., LTD",2,NA,0
7970,Morley Medical,1,NA,0
7971,"Morphic Therapeutic, Inc",4,NA,0
7972,"Morphogenesis, Inc.",4,NA,0
7973,MorphoSys AG,15,2020-07-31,1
7974,Morphotek,21,NA,0
7976,Mortara Instrument,2,NA,0
7977,Mosie Baby,1,NA,0
7978,"Moterum Technologies, Inc.",1,NA,0
7979,Mother's Choice Ltd,2,NA,0
7980,Motif Bio,2,NA,0
7981,Motiva USA LLC,2,NA,0
7982,Motric Bio,1,NA,0
7984,Motus GI Medical Technologies Ltd,18,NA,0
7985,Movano Health,2,NA,0
7986,Movetis,24,NA,0
7987,moveUP bv,1,NA,0
7988,Moximed,7,NA,0
7989,"MP Biomedicals, LLC",5,NA,0
7990,MPM Medical,1,NA,0
7991,mProbe Inc.,1,NA,0
7992,MRI Global,1,NA,0
7994,MSD Pharmaceuticals LLC,4,NA,0
7996,MSD Wellcome Trust Hilleman Laboratories Pvt. Ltd.,1,NA,0
7997,"MSDx, Inc.",2,NA,0
7998,"MSI Methylation Sciences, Inc.",2,NA,0
7999,"Mthera Pharma Co., Ltd.",2,NA,0
8000,"MTrap, Inc.",1,NA,0
8003,"Mucosa Innovations, S.L.",2,NA,0
8004,Mucosal Therapeutics,1,NA,0
8005,Mucosis BV,1,NA,0
8006,Mucpharm Pty Ltd,3,NA,0
8007,Multi4 Medical Ab,1,NA,0
8008,MultiGene Vascular Systems Ltd.,2,NA,0
8009,Multimed,1,NA,0
8011,Multitude Therapeutics Inc.,5,NA,0
8012,"MultiVir, Inc.",2,NA,0
8017,Mundipharma Manufacturing Pte Ltd.,2,NA,0
8018,Mundipharma Research Limited,111,NA,0
8022,Mundipharma Pharmaceuticals Sdn. Bhd.,1,NA,0
8028,Mundipharma-EDO GmbH,1,NA,0
8029,Munich Leukemia Laboratory,2,NA,0
8030,"Mural Oncology, Inc",5,NA,0
8031,MuReva Phototherapy Inc.,1,NA,0
8032,MusclePharm Sports Science Institute,1,NA,0
8033,Musli Thyropeutics Ltd.,1,NA,0
8034,Mustang Bio,3,NA,0
8035,MuteButton,1,NA,0
8036,"Mutual Pharmaceutical Company, Inc.",44,1972-11-14,56
8037,MValve Technologies Ltd,1,NA,0
8038,MVG Industries SAS,2,NA,0
8039,"Mvrx, Inc.",2,NA,0
8040,MX LABS spółka z ograniczoną odpowiedzialnością oddział w Polsce,1,NA,0
8041,My Digital Study,1,NA,0
8042,My Goodlife SAS,3,NA,0
8043,my mhealth Ltd,6,NA,0
8044,My Music Machines Inc.,4,NA,0
8045,MY01 Inc.,2,NA,0
8046,Myant Medical Corp.,4,NA,0
8047,Mycenax Biotech Inc.,4,NA,0
8048,Mycovia Pharmaceuticals Inc.,3,2022-04-26,1
8049,Myelo Therapeutics GmbH,1,NA,0
8050,Myeloid Therapeutics,2,NA,0
8051,"MyGenostics Inc., Beijing",1,NA,0
8052,MyHomeDoc Ltd.,1,NA,0
8053,Mylan Pharmaceuticals Inc,211,1958-05-05,2550
8054,Mylan Bertek Pharmaceuticals,13,1996-12-31,1
8060,"Mylan Specialty, LP",4,NA,0
8062,"MyMD Pharmaceuticals, Inc.",3,NA,0
8063,Mymee Inc.,1,NA,0
8064,Mymetics Corporation,1,NA,0
8065,MYnd Analytics,4,NA,0
8066,MyndTec Inc.,2,NA,0
8067,"Mynosys Cellular Devices, Inc.",1,NA,0
8068,Myocardial Solutions,2,NA,0
8069,Myocor,2,NA,0
8070,"Myogem Health Company, S.L.",1,NA,0
8071,"MyoKardia, Inc.",7,2022-04-28,1
8072,Myomo,5,NA,0
8073,Myopowers Medical Technologies France SAS,2,NA,0
8074,MYOR Ltd.,3,NA,0
8075,MYOS Corp,1,NA,0
8076,Myota GmbH,2,NA,0
8077,Myovant Sciences GmbH,18,2020-12-18,2
8078,Myra Vision Inc.,1,NA,0
8079,Myrexis Inc.,15,NA,0
8082,Myrtelle Inc.,1,NA,0
8083,Mythic Therapeutics,1,NA,0
8084,"Mytogen, Inc.",1,NA,0
8085,Myway Gentics Srl,1,NA,0
8086,"N & S Neurology Center, A Medical Group, Inc",1,NA,0
8087,"N-Gene Research Laboratories, Inc.",1,NA,0
8088,N.M.B. Medical Applications Ltd,5,NA,0
8089,N&N Pharmaceuticals Inc.,1,NA,0
8090,N4 Pharma UK Ltd.,1,NA,0
8091,"N8 Medical, LLC",1,NA,0
8092,Nabi Biopharmaceuticals,18,NA,0
8093,Nabiqasim Industries (Pvt) Ltd,1,NA,0
8094,Nabriva Therapeutics AG,9,2019-08-19,2
8095,"Nacuity Pharmaceuticals, Inc.",3,NA,0
8096,Nail Genesis LLC,1,NA,0
8097,"Najit Technologies, Inc.",1,NA,0
8098,"Naked Biome, Inc.",2,NA,0
8099,Nakhia Impex LLC,4,NA,0
8100,Nalagenetics Pte Ltd,5,NA,0
8101,Nalo Therapeutics Inc.,1,NA,0
8103,Namida Lab,5,NA,0
8104,Nanexa AB,2,NA,0
8105,"Nang Kuang Pharmaceutical Co., Ltd.",7,2016-12-20,5
8106,Nanjing Chia-tai Tianqing Pharmaceutical,6,NA,0
8107,"Nanjing IASO Biotechnology Co., Ltd.",6,NA,0
8108,"Nanjing Immunophage Biotech Co., Ltd",5,NA,0
8109,"Nanjing Leads Biolabs Co.,Ltd",10,NA,0
8111,"Nanjing Luye Sike Pharmaceutical Co., Ltd.",5,NA,0
8112,"Nanjing NingQi Medicine Science and Technology Co., Ltd.",5,NA,0
8113,"Nanjing RegeneCore Biotech Co., Ltd.",1,NA,0
8114,"Nanjing Ruijie Pharma Co., Ltd.",1,NA,0
8115,"Nanjing Sanhome Pharmaceutical, Co., Ltd.",19,NA,0
8116,"Nanjing Shihejiyin Technology, Inc.",1,NA,0
8117,"Nanjing Sike Pharmaceutical Co., Ltd.",3,NA,0
8118,"Nanjing Yoko Biomedical Co., Ltd.",9,NA,0
8119,Nanjing Zenshine Pharmaceuticals,12,NA,0
8120,Nano Retina,1,NA,0
8121,Nano4Imaging GmbH,1,NA,0
8122,NanoAlvand,2,NA,0
8123,NanoBio Corporation,7,NA,0
8124,Nanobiotix,7,NA,0
8125,"NanoCarrier Co., Ltd.",6,NA,0
8126,"Nanodropper, Inc.",1,NA,0
8127,Nanoform Finland Plc,1,NA,0
8128,"NanoFUSE Biologics, LLC",2,NA,0
8129,Nanogen Pharmaceutical Biotechnology Joint Stock Company,9,NA,0
8130,"Nanogen, Inc.",3,NA,0
8131,Nanoker Research S.L.,1,NA,0
8132,"NanOlogy, LLC",11,NA,0
8133,NanoMab Technology (UK) Limited,1,NA,0
8135,Nanometics (d.b.a. PHD Biosciences),2,NA,0
8136,Nanomix,3,NA,0
8137,Nanonc Inc.,1,NA,0
8138,NanoPass Technologies Ltd,3,NA,0
8140,"NanoPin Technologies, Inc.",1,NA,0
8141,Nanoscope Therapeutics Inc.,7,NA,0
8142,Nanose Medical Ltd.,1,NA,0
8143,NanoSHIFT LLC,6,NA,0
8144,"Nanospectra Biosciences, Inc.",4,NA,0
8145,"Nanosphere, Inc.",1,NA,0
8146,Nanostics,1,NA,0
8147,"Nanostim, Inc.",1,NA,0
8148,"NanoString Technologies, Inc.",4,NA,0
8149,"Nanova, Inc",1,NA,0
8150,NanoVation,4,NA,0
8151,Nanovibronix,2,NA,0
8152,Nanowear Inc.,5,NA,0
8153,"NantBioScience, Inc.",3,NA,0
8154,"NantCell, Inc.",12,NA,0
8155,"NantPharma, LLC",3,NA,0
8157,NAOS Argentina S.A.,2,NA,0
8158,"Napo Pharmaceuticals, Inc.",2,2012-12-31,1
8159,Napp Pharmaceuticals Limited,2,NA,0
8160,Nara Organics,1,NA,0
8161,Naryx Pharma,1,NA,0
8162,NasaClip,1,NA,0
8163,Nasaleze International Ltd,1,NA,0
8164,Nascent Biotech,1,NA,0
8165,"Nasoform, LLC",1,NA,0
8166,"Nastech Pharmaceutical Company, Inc.",3,NA,0
8167,Nasus Pharma,4,NA,0
8168,NasVax Ltd,2,NA,0
8169,"Natals, Inc. dba Ritual",1,NA,0
8170,NATCO Pharma Ltd.,1,2014-10-28,6
8171,"Natera, Inc.",24,NA,0
8172,Nathura S.p.A,2,NA,0
8173,NatImmune A/S,1,NA,0
8174,National Enzyme Company,1,NA,0
8175,National Healing Corporation,1,NA,0
8176,"National Health Promotion Associates, Inc.",6,NA,0
8177,National Services for Health Improvement Ltd,2,NA,0
8178,Serum Institute of India Pvt. Ltd.,29,NA,0
8179,"Nativis, Inc.",3,NA,0
8180,"Natreon, Inc.",1,NA,0
8182,Natumin Pharma AB,1,NA,0
8183,Natural Calm Canada,1,NA,0
8187,Natural Wellness Egypt,10,NA,0
8188,NATURAmedicatrix Sàrl,1,NA,0
8190,Tomorrow Sp. z o.o.,9,NA,0
8192,"Nature's Sunshine Products, Inc.",3,NA,0
8193,Nature's Way Canada,1,NA,0
8194,Natureceuticals Sdn Bhd,3,NA,0
8195,NatureGen,1,NA,0
8196,Xemed LLC,10,NA,0
8197,Naturex-Dbs,1,NA,0
8198,"Naurex, Inc, an affiliate of Allergan plc",20,NA,0
8199,Naveh Pharma LTD,1,NA,0
8200,Navidea Biopharmaceuticals,19,NA,0
8201,NaviFUS Corporation,5,NA,0
8202,"Digital Health Navigation Solutions, Inc",3,NA,0
8204,"Navigen, Inc.",1,NA,0
8205,"Navire Pharma Inc., a BridgeBio company",3,NA,0
8206,Naviscan PET Systems,2,NA,0
8208,Navitas Life Sciences GmbH,2,NA,0
8209,"Navitor Pharmaceuticals, Inc.",4,NA,0
8210,"Navotek Medical, Ltd.",1,NA,0
8211,NBE-Therapeutics AG,1,NA,0
8212,"NBTY, Inc.",2,NA,0
8214,nCap Medical,1,NA,0
8215,NCBJ Polatom: Narodowe Centrum Badań Jądrowych Polatom,1,NA,0
8216,nContact Surgical Inc.,3,NA,0
8217,"ND Sciences, LLC",1,NA,0
8218,ndd Medizintechnik AG,1,NA,0
8219,"NDO Surgical, Inc.",5,NA,0
8220,NDR Medical Technology Pte Ltd,1,NA,0
8221,Nearmedic Plus LLC,9,NA,0
8223,"Oncoimmune, Inc., a subsidiary of Merck & Co., Inc. (Rahway, New Jersey USA)",8,NA,0
8224,"Nectero Medical, Inc.",2,NA,0
8225,Nectin Therapeutics Ltd,1,NA,0
8226,Needed PBC,1,NA,0
8227,Nekkar Lab Srl,1,NA,0
8228,Nektar Therapeutics,34,NA,0
8229,Nektium Pharma SL,1,NA,0
8230,"Nellie Medical, LLC",2,NA,0
8231,Nelum Corp,1,NA,0
8232,"NEMA Research, Inc.",17,NA,0
8233,Nemechek Technologies,1,NA,0
8234,Nemera La Verpilliere,1,NA,0
8235,NeMoDevices AG,2,NA,0
8237,"Neobiosis, LLC",1,NA,0
8238,NeoChord,5,NA,0
8239,Neodent,7,NA,0
8240,NeoDynamics AB,2,NA,0
8241,"Neodyne Biosciences, Inc.",4,NA,0
8242,Neogap Therapeutics AB,1,NA,0
8243,"Neogene Therapeutics, Inc.",2,NA,0
8244,"Neogenix, LLC dba Ogenix",5,NA,0
8245,NeogenTC,1,NA,0
8246,"Neograft Technologies, Incorporated",2,NA,0
8247,NeoImmuneTech,6,NA,0
8248,Neolac Inc dba Medolac Laboratories,1,NA,0
8249,"Neoleukin Therapeutics, Inc.",1,NA,0
8250,Neolys,1,NA,0
8251,NeoMedLight,2,NA,0
8252,"Neonc Technologies, Inc.",3,NA,0
8253,Neoneur LLC,1,NA,0
8254,"Neopenda, PBC",3,NA,0
8255,Neopharm Bulgaria Ltd.,2,NA,0
8256,"Neopharma Japan Co., Ltd.",1,NA,0
8257,NeoPredix AG,1,NA,0
8259,NEOS Surgery,8,2012-06-29,2
8260,Neosense Technologies,2,NA,0
8261,"Neosil, Inc.",2,NA,0
8262,"NeoStrata Company, Inc.",4,NA,0
8263,NeoTherapeutics,1,NA,0
8264,Neotherix Limited,1,NA,0
8265,NeoTherma Oncology,1,NA,0
8266,"Neothetics, Inc",11,NA,0
8268,Neotropix,1,NA,0
8269,NeoTX Therapeutics Ltd.,2,NA,0
8270,Neovacs,7,NA,0
8271,Neovasc Inc.,6,NA,0
8272,Neovia Oncology Ltd.,1,NA,0
8273,Neovii Biotech,16,NA,0
8274,NeoVista,3,NA,0
8275,Nephera Ltd.,1,NA,0
8276,Nephrian,1,NA,0
8277,NephroCare Spain,2,NA,0
8278,"NephroGenex, Inc.",2,NA,0
8279,Nephron Pharmaceuticals Corporation,2,1981-03-30,12
8280,Nephronyx LTD,1,NA,0
8281,NephroSant,2,NA,0
8282,Yiling Pharmaceutical Inc.,6,2015-12-16,11
8283,Neptunus Pharmaceuticals Inc.,1,NA,0
8284,"Nereus Pharmaceuticals, Inc.",2,NA,0
8285,Nerre Therapeutics Ltd.,5,NA,0
8286,NervGen Pharma,2,NA,0
8287,Nerviano Medical Sciences,12,NA,0
8288,"Nervive, Inc.",2,NA,0
8289,Nesos Corp,1,NA,0
8290,Neteera Technologies Ltd.,1,NA,0
8291,NETRIS Pharma,1,NA,0
8292,NeuFit - Neurological Fitness and Education,2,NA,0
8293,NeuGATE Theranostics,1,NA,0
8294,Neumedicines Inc.,5,NA,0
8295,"NeuMoDx Molecular, Inc.",1,NA,0
8296,"Neumora Therapeutics, Inc.",4,NA,0
8298,"NeuPharma, Inc.",2,NA,0
8299,"Myriad Genetic Laboratories, Inc.",19,NA,0
8300,"Neuracle Medical Technology(Shanghai) Co.,Ltd.",1,NA,0
8302,"NeuraLace Medical, Inc.",3,NA,0
8303,Neuralieve,1,NA,0
8304,NeuraLight,5,NA,0
8306,Neuralstem Inc.,8,NA,0
8307,"Neuraltus Pharmaceuticals, Inc.",4,NA,0
8309,Neuramedy Co. Ltd.,1,NA,0
8310,"Neurana Pharmaceuticals, Inc.",5,NA,0
8311,Neuraptive Therapeutics Inc.,3,NA,0
8312,Neuravi Limited,3,NA,0
8314,NeurAxon Inc.,3,NA,0
8315,"Neurelis, Inc.",3,2020-01-10,1
8316,Neuren Pharmaceuticals Limited,13,NA,0
8317,Neurent Medical,5,NA,0
8318,neurescue,3,NA,0
8319,Neurex,1,NA,0
8320,Neurim Pharmaceuticals Ltd.,14,NA,0
8321,Neurimmune AG,1,NA,0
8322,Neuro Event Labs Inc.,3,NA,0
8323,"Neuro-Eye Diagnostic Systems, LLC",1,NA,0
8324,Neuro+,2,NA,0
8325,"NeuroActiva, Inc.",4,NA,0
8326,"Neurobehavioral Systems, Inc.",1,NA,0
8327,Neurobiological Technologies,2,NA,0
8328,NeuroBioPharm Inc.,1,NA,0
8329,"Neurobit Technologies Co., Ltd.",1,NA,0
8330,NeuroBo Pharmaceuticals Inc.,15,NA,0
8331,NeuroCatch Inc.,6,NA,0
8332,"Neurocentria, Inc.",4,NA,0
8333,"NeuroChaos Solutions, Inc.",1,NA,0
8334,Neurocom,1,NA,0
8335,Neurocrine Biosciences,69,2017-04-11,2
8336,"Neurocytonix, Inc.",1,NA,0
8337,NeuroDerm Ltd.,14,NA,0
8338,NeuroDx Development,6,NA,0
8339,Neuroelectrics Corporation,3,NA,0
8340,"NeuroEM Therapeutics, Inc.",3,NA,0
8341,"NeuroEnabling Technologies, Inc.",2,NA,0
8342,Neurofix S.L.,1,NA,0
8343,Neuroganics LLC,3,NA,0
8344,"Neurogastrx, Inc.",1,NA,0
8345,Neurogene Inc.,8,NA,0
8347,NeuroGeneration,2,NA,0
8348,NeuroGenetic Pharmaceuticals Inc,2,NA,0
8349,NeurogesX,17,NA,0
8350,Neuroglee Therapeutics,1,NA,0
8351,NeuroGlove LLC,3,NA,0
8352,Neurognos,1,NA,0
8353,Neurognostics,2,NA,0
8354,Neurohacker Collective,1,NA,0
8355,NeuroHealing Pharmaceuticals Inc.,3,NA,0
8356,Neuroindex Ltd.,1,NA,0
8357,Neurokeeper Technologies,4,NA,0
8358,Neurokine Therapeutics,1,NA,0
8359,Neurolens Inc.,2,NA,0
8360,Neurolief Ltd.,7,NA,0
8361,Neurolign,3,NA,0
8362,Neurolixis SAS,1,NA,0
8363,"Ortho-McNeil Neurologics, Inc.",7,NA,0
8364,"Neurologix, Inc.",3,NA,0
8365,neuroloop GmbH,1,NA,0
8366,"Neurolutions, Inc.",2,NA,0
8367,Neurolytixs,1,NA,0
8368,NeuromaxBionevia,1,NA,0
8369,"NeuroMetrix, Inc.",1,NA,0
8370,Neuromod Devices Ltd.,3,NA,0
8371,"Neuromonics, Inc.",1,NA,0
8372,Neuromotion Labs,6,NA,0
8374,Neurona Therapeutics,1,NA,0
8375,"Neuronascent, Inc.",1,NA,0
8376,"Neuronetrix, Inc.",4,NA,0
8377,Neuronix Ltd,4,NA,0
8378,"Neuronoff, Inc",2,NA,0
8379,Neuronostics Ltd,2,NA,0
8380,Neuronyx,1,NA,0
8381,Neurop Inc.,2,NA,0
8382,NeuroPace,8,NA,0
8383,Neuropharm,4,NA,0
8384,Neurophyxia B.V.,1,NA,0
8385,Neuroplast,2,NA,0
8386,Neuropore Therapies Inc.,2,NA,0
8387,"NeuroPro Therapeutics, Inc.",1,NA,0
8388,"NeuroproteXeon, Inc.",1,NA,0
8389,NeuroQore Inc.,1,NA,0
8390,"NeuroRx, Inc.",8,NA,0
8392,"Neuroscience Technologies SLP, Barcelona",1,NA,0
8393,NeuroSearch A/S,5,NA,0
8394,NeuroSense Therapeutics Ltd.,6,NA,0
8395,"NeuroSigma, Inc.",1,NA,0
8396,Neurosoft Bioelectronics SA,1,NA,0
8397,Neurosteer Ltd.,4,NA,0
8398,"NeuroStorm, Inc",1,NA,0
8399,Neurostream Technologies G.P.,1,NA,0
8400,NeuroSystec Corporation,1,NA,0
8401,Neurotec Pharma,1,NA,0
8402,Neurotech Pharmaceuticals,21,NA,0
8404,"Neurotrack Technologies, Inc.",1,NA,0
8405,"NeuroTrauma Sciences, LLC",1,NA,0
8406,Neurotrigger Ltd,2,NA,0
8408,NeuroTronik Inc.,3,NA,0
8409,"Neurotrope Bioscience, Inc.",4,NA,0
8410,Neurotune AG,2,NA,0
8411,Neurovalens Ltd.,17,NA,0
8412,NeuroVive Pharmaceutical AB,4,NA,0
8413,NeuroVasc Technologies,1,NA,0
8414,"NeuroVia, Inc.",2,NA,0
8415,NeuroVista Corporation,1,NA,0
8417,NeuroWave Systems Inc.,2,NA,0
8418,Neurozen Inc.,1,NA,0
8419,Neurvana Medical,1,NA,0
8420,"Neuspera Medical, Inc.",2,NA,0
8421,Neutec Ar-Ge San ve Tic A.Ş,20,NA,0
8422,NeuTec Pharma,2,NA,0
8423,NeuTherapeutics,1,NA,0
8424,"NeuTrace, Inc.",1,NA,0
8425,Neutrolis,1,NA,0
8426,"Neuvosyn Laboratories, LLC",1,NA,0
8427,"Neva Electromagnetics, LLC",1,NA,0
8428,"Nevakar, Inc.",4,NA,0
8429,Nevro Corp,8,NA,0
8430,"New Aera, Inc",1,NA,0
8431,New Age Ventures LLC,1,NA,0
8433,"New Cancer Cure-Bio Co.,Ltd.",1,NA,0
8434,New Discovery LLC,7,NA,0
8435,New Epsilon Innovation Limited,1,NA,0
8436,"New Haven Pharmaceuticals, Inc.",1,NA,0
8438,New Penta SRL,1,NA,0
8439,New River Pharmaceuticals,6,1965-08-23,3
8440,New View Optometric Center,1,NA,0
8441,"New World Medical, Inc.",7,NA,0
8442,NewAmsterdam Pharma,14,NA,0
8443,Newave Pharmaceutical Inc,3,NA,0
8445,"NewChapter, Inc.",4,NA,0
8446,Newel Health SRL,2,NA,0
8447,"Newish Technology (Beijing) Co., Ltd.",4,NA,0
8448,Newlife Fertility Centre,1,NA,0
8449,NewLink Genetics Corporation,34,NA,0
8450,NewPace Ltd,3,NA,0
8451,Newport Pharmaceuticals International,6,NA,0
8452,Newron Pharmaceuticals SPA,29,NA,0
8454,Newronika,3,NA,0
8455,"Newsoara Biopharma Co., Ltd.",5,NA,0
8456,Newtricious R&D BV,4,NA,0
8457,NewVac LLC,2,NA,0
8458,Nexcella Inc.,1,NA,0
8459,"Nexel Co., Ltd.",1,NA,0
8460,"NexEos Diagnostics, Inc.",1,NA,0
8461,"Nexgen Dermatologics, Inc.",4,1972-11-02,13
8463,Nexilis AG,1,NA,0
8464,NexImmune Inc.,3,NA,0
8465,Nexira,2,NA,0
8466,"NexMed (U.S.A.), Inc. (subsidiary of Apricus Biosciences, Inc.)",3,NA,0
8467,Nexpep Pty Ltd,1,NA,0
8468,Nexstar Pharmaceuticals,1,NA,0
8469,NexStep Medical,2,NA,0
8470,Nexstim Ltd,5,NA,0
8471,"Next Biomedical Co., Ltd.",12,NA,0
8473,Next Science TM,10,NA,0
8474,NextCell Pharma Ab,3,NA,0
8475,"NextCure, Inc.",6,NA,0
8476,NextFerm Technologies LTD,1,NA,0
8479,NEXTGEN Bioscience,5,NA,0
8480,Nextkidney S.A.,1,NA,0
8481,"NextPoint Therapeutics, Inc.",2,NA,0
8483,"NextSense, Inc.",1,NA,0
8484,NextStep Robotics Inc.,2,NA,0
8485,Nexus DX,1,2004-03-19,15
8486,Nexus Wise Sdn Bhd,1,NA,0
8487,NFL Biosciences SAS,2,NA,0
8488,"NFlection Therapeutics, Inc.",2,NA,0
8489,Nfocus Neuromedical,1,NA,0
8490,"NGM Biopharmaceuticals, Inc",23,NA,0
8491,NGMedical GmbH,1,NA,0
8492,NGoggle,1,NA,0
8493,Nguyen Thu Ngan Trinh,1,NA,0
8494,Nhat Nhat Pharmaceutical Company,2,NA,0
8495,NIBS NeuroScience Technologies,2,NA,0
8496,"Niche Biomedical, Inc. dba ANEUVO",1,NA,0
8497,"Nichi-Iko Pharmaceutical Co., Ltd.",4,NA,0
8498,Nico Corporation,1,NA,0
8499,Nicolaas J Smit PhD,1,NA,0
8500,Niconovum USA,1,NA,0
8501,NicOx,23,NA,0
8504,Nidek Co. LTD.,12,NA,0
8505,"Nielsen BioSciences, Inc.",5,NA,0
8506,NightBalance,1,NA,0
8507,NightWare,4,NA,0
8508,Nihon Kohden,12,NA,0
8509,"Nihon Pharmaceutical Co., Ltd",20,NA,0
8511,Niiki Pharma Inc.,1,NA,0
8512,"NiKang Therapeutics, Inc.",2,NA,0
8513,Nikkei (Canada) Marketing Limited,1,NA,0
